source,recipient
26669,2,130,21
26669,2,130,21
33718,2,130,21
17421,2,130,21
5290,2,130,21
37066,2,130,21
18208,2,130,21
18208,2,130,21
9421,2,130,21
28119,2,130,21
37574,2,130,21
3571,12,130,21
37066,2,130,21
37066,19,130,21
23568,2,130,21
2693,0,130,21
37066,25,130,21
13582,25,130,21
23568,16,130,21
18208,2,130,21
18208,2,130,21
28282,2,130,21
37795,24,130,21
29913,2,130,21
29913,2,130,21
9260,2,130,21
12114,2,130,21
12114,31,130,21
17947,2,130,21
12114,2,130,21
12114,2,130,21
12114,2,130,21
13822,2,130,21
13219,2,130,21
15950,5,130,21
29913,12,130,21
9260,2,130,21
29913,2,130,21
9260,2,130,21
13219,2,130,21
29913,2,130,21
6982,27,130,21
12114,0,130,21
9260,2,130,21
29913,2,130,21
26509,7,130,21
29913,2,130,21
9537,2,130,21
37795,2,130,21
29913,2,130,21
12114,2,130,21
35956,2,130,21
6982,20,130,21
12114,2,130,21
12114,2,130,21
9260,2,130,21
26509,26,130,21
12114,22,130,21
9260,2,130,21
13219,27,130,21
9260,2,130,21
33090,2,130,21
37795,2,130,21
33090,2,130,21
9190,14,130,21
26509,2,130,21
12114,2,130,21
12114,2,130,21
9190,22,130,21
12114,2,130,21
26509,2,130,21
12114,2,130,21
29913,2,130,21
23369,2,130,21
12114,2,130,21
12114,2,130,21
12114,2,130,21
6982,2,130,21
35956,12,130,21
9190,2,130,21
28549,2,130,21
29913,2,130,21
12114,14,130,21
12114,2,130,21
9260,31,130,21
26509,2,130,21
9190,2,130,21
12114,2,130,21
12114,2,130,21
12114,2,130,21
6982,10,130,21
9260,2,130,21
12114,2,130,21
29913,2,130,21
29913,10,130,21
15950,3,130,21
9190,2,130,21
9190,2,130,21
12114,27,130,21
29913,2,130,21
29913,5,130,21
29913,2,130,21
6982,2,130,21
9260,0,130,21
12114,5,130,21
9260,24,130,21
12114,12,130,21
12114,2,130,21
33090,2,130,21
29913,2,130,21
12114,2,130,21
12114,16,130,21
12114,2,130,21
12114,2,130,21
28282,2,130,21
25179,7,130,21
9260,2,130,21
37795,2,130,21
12114,2,130,21
9260,2,130,21
9190,2,130,21
37795,2,130,21
35956,2,130,21
37795,2,130,21
12114,2,130,21
29913,2,130,21
29913,2,130,21
29913,2,130,21
9190,2,130,21
29913,2,130,21
7988,2,130,21
32418,2,130,21
23369,2,130,21
26509,2,130,21
20222,2,130,21
9190,17,130,21
26509,2,130,21
25179,2,130,21
33090,2,130,21
29913,2,130,21
9260,14,130,21
37795,2,130,21
29913,2,130,21
26509,2,130,21
29913,2,130,21
12114,2,130,21
29913,2,130,21
12114,2,130,21
12114,2,130,21
26509,2,130,21
9190,2,130,21
29913,2,130,21
6982,2,130,21
35956,2,130,21
6982,29,130,21
9190,2,130,21
29913,2,130,21
9190,2,130,21
13219,8,130,21
12114,2,130,21
5437,2,130,21
12114,25,130,21
29913,2,130,21
12114,2,130,21
9260,2,130,21
26509,3,130,21
6982,19,130,21
12114,0,130,21
9190,2,130,21
35956,2,130,21
13219,26,130,21
37795,2,130,21
29913,2,130,21
6982,2,130,21
9190,2,130,21
37795,2,130,21
19322,2,130,21
12114,2,130,21
29913,23,130,21
6982,2,130,21
6982,2,130,21
6982,2,130,21
9260,2,130,21
9260,2,130,21
22876,2,130,21
6982,2,130,21
26509,2,130,21
26509,2,130,21
22876,2,130,21
6982,2,130,21
12114,2,130,21
13219,20,130,21
9190,2,130,21
6982,2,130,21
15829,2,130,21
35202,2,130,21
37526,2,130,21
35202,2,130,21
1059,2,130,21
15829,14,130,21
19458,2,130,21
19458,2,130,21
38664,17,130,21
7496,27,130,21
15829,26,130,21
15829,19,130,21
36887,16,130,21
35202,3,130,21
15829,2,130,21
7496,3,130,21
15829,3,130,21
15829,2,130,21
25498,2,130,21
38821,24,130,21
38821,26,130,21
23420,2,130,21
35188,2,130,21
35188,2,130,21
23420,5,130,21
30092,2,130,21
38821,2,130,21
25501,2,130,21
6925,2,130,21
16121,2,130,21
5630,2,130,21
33694,5,170,21
31136,2,234,21
36019,2,170,21
9610,2,170,21
12224,2,170,21
38677,2,170,21
27446,2,170,21
31866,2,170,21
33618,0,170,21
32536,29,170,21
3705,2,170,21
18323,2,170,21
7102,8,170,21
7102,2,170,21
1779,0,170,21
22391,24,170,21
20533,2,130,21
17063,2,130,21
7259,2,130,21
36519,2,130,21
17063,2,130,21
18279,11,130,21
26315,2,130,21
36519,2,130,21
13987,26,130,21
2250,14,130,21
1456,2,130,21
23575,12,130,21
12041,8,130,21
12041,2,130,21
2250,26,130,21
12041,2,130,21
30845,12,130,21
6704,2,130,21
9348,2,130,21
23575,2,130,21
9348,22,130,21
13987,2,130,21
12041,2,130,21
2250,26,130,21
33103,2,130,21
23575,2,130,21
9348,2,130,21
9348,2,130,21
30830,12,130,21
35912,2,130,21
35912,2,130,21
4731,2,130,21
30830,2,130,21
3890,2,274,21
6493,14,274,21
16017,2,274,21
31074,2,274,21
31074,2,274,21
4215,2,274,21
30940,2,274,21
6254,2,274,21
36163,2,274,21
36163,11,274,21
6254,2,274,21
71,2,274,21
21798,2,274,21
14216,2,274,21
19273,19,274,21
321,2,274,21
36163,10,274,21
38809,2,274,21
35068,2,274,21
33043,6,274,21
35068,25,274,21
28611,2,274,21
15674,2,274,21
4205,2,274,21
7901,0,274,21
26992,2,274,21
4205,2,274,21
15674,2,274,21
3046,22,274,21
24561,2,274,21
37590,2,274,21
16981,2,274,21
38017,2,274,21
30764,2,274,21
30764,2,274,21
3475,2,274,21
30496,2,274,21
13833,2,274,21
23550,2,274,21
20555,2,274,21
30474,14,274,21
24975,2,274,21
23550,2,274,21
23550,4,274,21
23550,2,274,21
24975,5,274,21
20555,2,274,21
13833,2,274,21
8123,2,274,21
14111,2,274,21
4334,2,274,21
28957,19,274,21
25806,2,274,21
5266,2,274,21
3147,2,274,21
3147,0,274,21
28585,30,273,21
17270,17,273,21
17270,11,273,21
14240,2,273,21
14029,2,273,21
14029,2,273,21
19569,2,273,21
35140,2,273,21
14029,27,273,21
14240,16,273,21
28585,15,273,21
4125,2,273,21
1166,2,273,21
14240,2,273,21
17270,2,273,21
35140,2,273,21
19029,22,273,21
17270,9,273,21
35140,3,273,21
36258,2,273,21
21887,22,273,21
36706,2,273,21
17270,2,273,21
35140,2,273,21
35140,2,273,21
35140,2,273,21
19569,2,273,21
21887,2,273,21
36258,2,273,21
28585,2,273,21
19569,5,273,21
35140,11,273,21
14240,2,273,21
35140,2,273,21
35140,2,273,21
14240,2,273,21
9027,2,273,21
21887,2,273,21
28585,2,273,21
14240,2,273,21
31743,2,273,21
17270,2,273,21
19569,11,273,21
35140,2,273,21
14240,2,273,21
35140,2,273,21
17270,2,273,21
31743,2,273,21
14240,2,273,21
19569,2,273,21
14240,2,273,21
17270,2,273,21
2417,2,273,21
21887,2,273,21
19569,10,273,21
17270,14,273,21
35140,2,273,21
11250,2,273,21
21887,10,273,21
35140,20,273,21
28585,2,273,21
19029,15,273,21
35140,2,273,21
17270,2,273,21
35140,2,273,21
38868,2,273,21
35140,2,273,21
1166,0,273,21
18013,2,273,21
28585,25,273,21
3028,2,273,21
35140,31,273,21
14240,2,273,21
1166,26,273,21
28585,19,273,21
35140,2,273,21
35140,2,273,21
35140,2,273,21
17270,2,273,21
14240,27,273,21
9027,4,273,21
1166,2,273,21
9027,12,273,21
35140,2,273,21
14240,2,273,21
16654,2,273,21
14240,2,273,21
21887,0,273,21
26177,2,273,21
14240,20,273,21
35140,8,273,21
35140,2,273,21
35140,2,273,21
35140,2,273,21
19569,12,273,21
14240,2,273,21
21887,19,273,21
14240,2,273,21
35140,2,273,21
1166,2,273,21
9027,2,273,21
35140,2,273,21
14029,2,273,21
21887,20,273,21
36258,2,273,21
21887,2,273,21
1166,2,273,21
11250,2,273,21
35140,2,273,21
16654,2,273,21
3028,2,273,21
18013,2,273,21
35140,2,273,21
35140,2,273,21
17270,31,273,21
21887,19,273,21
31743,2,273,21
3028,2,273,21
19569,2,273,21
8455,2,273,21
38868,2,273,21
9027,2,273,21
9512,19,273,21
21887,2,273,21
19029,2,273,21
14240,2,273,21
8563,2,273,21
1166,2,273,21
1166,26,273,21
1166,2,273,21
14029,2,273,21
17270,2,273,21
17270,31,273,21
20117,3,273,21
9027,2,273,21
14240,2,273,21
17270,2,273,21
1166,2,273,21
31985,2,273,21
30070,2,273,21
4071,2,273,21
31985,23,273,21
24912,20,273,21
9343,2,273,21
22135,27,273,21
37473,2,273,21
7691,2,273,21
30551,2,273,21
30551,26,273,21
26938,2,273,21
30551,2,273,21
26938,15,273,21
38922,2,273,21
9343,2,273,21
9066,2,273,21
6111,2,273,21
3619,2,273,21
27361,5,273,21
37046,2,273,21
9343,2,273,21
7691,2,273,21
9066,31,273,21
31622,25,273,21
35832,2,273,21
37046,2,273,21
7691,29,273,21
30551,2,273,21
22135,2,273,21
30551,2,273,21
7691,2,273,21
30551,2,273,21
7691,15,273,21
37046,2,273,21
30551,2,273,21
31412,3,273,21
3619,10,273,21
7691,2,273,21
37046,2,273,21
30551,25,273,21
35832,2,273,21
9066,2,273,21
37473,2,273,21
7691,2,273,21
10761,2,249,21
39061,10,249,21
21254,2,249,21
10761,0,249,21
9814,2,249,21
26650,2,249,21
17998,2,249,21
25742,2,249,21
17998,2,249,21
10288,2,249,21
10288,2,249,21
28729,2,249,21
28023,12,249,21
25319,2,249,21
10288,6,249,21
24139,2,249,21
17998,2,249,21
25742,2,249,21
25742,2,249,21
6784,2,249,21
6784,2,249,21
14711,9,249,21
14711,2,249,21
3422,2,249,21
7010,2,249,21
36793,14,249,21
33593,2,249,21
36793,20,249,21
15790,2,249,21
33593,2,249,21
26474,2,249,21
4745,2,249,21
15693,2,249,21
36793,2,249,21
26474,2,249,21
1234,2,249,21
20624,14,249,21
36793,17,249,21
17574,8,249,21
34072,2,249,21
33430,2,249,21
15790,22,249,21
4745,7,249,21
8128,2,249,21
17574,2,249,21
19246,2,249,21
30328,2,249,21
15790,19,249,21
36793,16,249,21
32349,9,249,21
15693,2,249,21
15693,2,249,21
15790,2,249,21
15790,18,249,21
19246,2,249,21
17574,2,249,21
15693,2,249,21
15693,12,249,21
32349,2,249,21
36793,27,249,21
7010,22,249,21
17574,8,249,21
3254,2,249,21
17574,2,249,21
19246,2,249,21
34072,2,249,21
7010,2,249,21
11959,2,249,21
3254,2,249,21
26474,2,249,21
4745,2,249,21
15790,2,249,21
15790,2,249,21
15790,2,249,21
33593,25,249,21
36793,0,249,21
7010,2,249,21
17574,2,249,21
15693,2,249,21
7010,2,249,21
26474,8,249,21
36793,22,249,21
33993,2,249,21
31792,25,249,21
33509,2,249,21
17574,0,249,21
33593,16,249,21
35772,0,249,21
33593,2,249,21
33593,9,249,21
4745,27,249,21
38801,19,249,21
26474,26,249,21
26474,29,249,21
16699,27,249,21
11959,18,249,21
33430,2,249,21
4745,2,249,21
704,2,249,21
33430,2,249,21
5597,2,249,21
5270,2,249,21
33430,2,249,21
33430,2,249,21
33430,2,249,21
33430,2,249,21
33430,2,249,21
33509,2,249,21
33509,2,249,21
30328,2,249,21
33430,2,249,21
33509,2,249,21
33430,2,249,21
33430,2,249,21
33430,2,249,21
21391,2,249,21
22569,2,249,21
30819,3,249,21
26339,2,249,21
30273,2,249,21
26339,2,249,21
21391,2,249,21
23103,0,249,21
23103,2,249,21
9164,27,249,21
3964,2,249,21
31056,2,249,21
37345,2,249,21
27219,25,249,21
35577,2,249,21
31056,2,249,21
13490,2,249,21
2436,2,249,21
30819,2,249,21
3964,2,249,21
23103,2,249,21
3964,2,249,21
26339,2,249,21
26339,2,249,21
3964,2,249,21
8320,3,249,21
3879,2,249,21
30819,2,249,21
30819,2,249,21
26339,16,249,21
27571,2,249,21
26339,31,249,21
22569,2,249,21
140,2,249,21
26339,2,249,21
31056,2,249,21
20818,2,249,21
8320,2,249,21
8320,2,249,21
27216,3,249,21
3879,2,249,21
30273,2,249,21
30819,2,249,21
30819,2,249,21
37345,2,249,21
20818,2,249,21
31864,2,249,21
2436,16,249,21
3964,19,249,21
37492,20,249,21
21374,2,249,21
20871,2,249,21
19493,22,249,21
140,2,249,21
30819,27,249,21
18037,8,249,21
35863,2,249,21
32278,2,249,21
1394,2,249,21
29427,2,249,21
919,2,249,21
23017,0,249,21
18964,2,249,21
30904,25,249,21
30403,4,249,21
12442,2,249,21
35863,2,249,21
18168,2,249,21
918,2,249,21
19014,2,249,21
1394,2,249,21
25265,2,249,21
39020,2,249,21
29437,2,249,21
25073,2,249,21
33435,5,249,21
24494,2,249,21
7729,3,249,21
113,27,249,21
24494,2,249,21
24494,2,249,21
36729,2,249,21
10420,2,249,21
7341,2,249,21
20146,16,249,21
23365,2,249,21
24494,2,249,21
36729,2,249,21
20146,2,249,21
29261,2,249,21
23365,2,249,21
24494,3,249,21
21016,2,249,21
31478,8,249,21
8540,2,249,21
15598,14,249,21
23365,2,249,21
21016,2,249,21
24494,2,249,21
29261,2,249,21
29261,0,249,21
7729,2,249,21
21016,5,249,21
15598,14,249,21
2373,7,249,21
20146,20,249,21
24494,2,249,21
23365,2,249,21
21016,2,249,21
3930,18,249,21
2373,2,249,21
6598,2,249,21
31758,14,249,21
29129,6,249,21
29129,2,249,21
39083,2,249,21
39083,2,249,21
19087,27,249,21
35174,2,249,21
13049,2,249,21
31758,2,249,21
13049,20,249,21
9108,16,249,21
39083,2,249,21
36089,2,249,21
6598,2,249,21
13049,20,249,21
30187,2,249,21
17248,19,249,21
39083,12,249,21
36089,2,249,21
618,28,249,21
13049,24,249,21
618,24,249,21
618,2,249,21
31758,2,249,21
618,2,249,21
39083,2,249,21
9108,2,249,21
19087,5,249,21
31758,22,249,21
20631,2,249,21
26214,2,249,21
17918,14,249,21
38823,2,249,21
24304,8,249,21
8973,2,249,21
23853,2,249,21
38489,2,249,21
29693,4,249,21
13951,2,249,21
38489,2,249,21
38489,2,249,21
38489,2,249,21
15951,29,249,21
16216,2,249,21
9890,5,249,21
10443,16,249,21
28987,2,249,21
33038,2,249,21
33038,2,249,21
29293,2,249,21
38803,2,249,21
27880,22,249,21
2129,27,249,21
9890,2,249,21
29729,22,249,21
33038,2,249,21
12238,2,249,21
10443,2,249,21
29293,2,249,21
33038,20,249,21
13160,0,249,21
9404,2,249,21
29293,2,249,21
5876,25,249,21
22491,2,249,21
25973,12,249,21
16124,2,249,21
18714,2,249,21
5876,19,249,21
5876,2,249,21
11871,3,249,21
7997,15,249,21
18619,25,249,21
25973,2,249,21
16124,2,249,21
25973,2,249,21
25973,2,249,21
18619,2,249,21
18714,26,249,21
18714,0,249,21
18619,20,249,21
18714,8,249,21
18619,26,249,21
18714,2,249,21
18714,2,249,21
25973,2,249,21
22491,20,249,21
11871,19,249,21
7997,2,249,21
31217,29,249,21
16124,2,249,21
15884,29,249,21
35894,2,249,21
15529,2,249,21
35894,2,249,21
5624,2,249,21
29374,2,249,21
35894,2,249,21
5624,27,249,21
17115,2,249,21
37047,0,249,21
26855,2,249,21
905,2,249,21
35894,23,249,21
35894,0,249,21
24507,2,249,21
24507,2,249,21
17115,2,249,21
5624,3,249,21
15658,2,249,21
3545,2,249,21
27626,5,249,21
37813,2,249,21
4066,2,249,21
27626,2,249,21
37250,2,249,21
27626,3,249,21
13900,18,249,21
3782,6,249,21
36687,2,249,21
27626,2,249,21
36957,2,249,21
36957,2,249,21
13900,19,249,21
27626,2,249,21
10410,2,249,21
27626,19,249,21
6468,2,249,21
27626,2,249,21
4066,2,249,21
3782,2,249,21
3990,2,249,21
27626,17,249,21
27626,2,249,21
13900,23,249,21
3990,2,249,21
27626,19,249,21
27626,8,249,21
26928,10,249,21
18640,2,249,21
3990,2,249,21
13900,2,249,21
9227,8,249,21
27626,18,249,21
27626,2,249,21
3782,2,249,21
15329,2,249,21
27626,2,249,21
27626,2,249,21
27626,0,249,21
15329,10,249,21
3782,2,249,21
13900,2,249,21
15329,2,249,21
26336,2,249,21
3782,2,249,21
13900,2,249,21
39178,14,249,21
27626,2,249,21
31374,0,249,21
27626,2,249,21
10410,10,249,21
36957,2,249,21
3990,2,249,21
27626,22,249,21
27626,2,249,21
27626,2,249,21
91,2,249,21
37250,25,249,21
3990,2,249,21
37813,10,249,21
27626,10,249,21
36957,2,249,21
36957,2,249,21
15329,2,249,21
3782,2,249,21
36957,2,249,21
9227,0,249,21
4066,2,249,21
27626,2,249,21
13900,2,249,21
27626,2,249,21
15329,10,249,21
13900,3,249,21
37813,2,249,21
15329,2,249,21
36957,2,249,21
3990,22,249,21
15329,2,249,21
20665,2,249,21
39178,2,249,21
31374,19,249,21
3782,11,249,21
13900,25,249,21
3990,2,249,21
13900,2,249,21
3990,2,249,21
13900,2,249,21
3782,2,249,21
27626,2,249,21
15329,25,249,21
27626,2,249,21
13900,9,249,21
9227,3,249,21
16592,2,249,21
13900,2,249,21
36687,2,249,21
13900,2,249,21
39178,8,249,21
13900,12,249,21
4066,2,249,21
15329,2,249,21
3990,2,249,21
27626,10,249,21
15329,2,249,21
38614,2,249,21
13900,17,249,21
3990,2,249,21
27626,2,249,21
27626,2,249,21
3990,2,249,21
3782,2,249,21
15329,16,249,21
36957,2,249,21
27626,14,249,21
27626,2,249,21
27626,8,249,21
4066,2,249,21
15329,2,249,21
27626,2,249,21
37813,2,249,21
4066,2,249,21
4066,2,249,21
27626,2,249,21
4066,2,249,21
4066,2,249,21
4066,2,249,21
4066,2,249,21
15175,2,249,21
28101,14,249,21
30621,2,249,21
15175,2,249,21
27980,3,249,21
16216,2,249,21
16522,31,249,21
15175,2,249,21
27980,11,249,21
30621,2,249,21
36449,14,249,21
20727,2,249,21
36351,2,249,21
22822,2,249,21
36351,2,249,21
22272,2,249,21
25621,26,249,21
5986,2,249,21
36351,2,249,21
36351,2,249,21
22272,2,249,21
8492,2,249,21
25621,2,249,21
29581,2,249,21
30066,2,249,21
21636,2,249,21
22538,2,249,21
36351,11,249,21
6272,10,249,21
34621,2,249,21
15920,2,249,21
36351,2,249,21
25621,30,249,21
30066,2,249,21
25621,2,249,21
36351,25,249,21
29581,2,249,21
22272,18,249,21
25621,0,249,21
34170,2,249,21
30066,17,249,21
30066,2,249,21
5195,2,249,21
22538,2,249,21
30066,2,249,21
25621,2,249,21
36351,5,249,21
25621,2,249,21
36351,2,249,21
36630,6,249,21
5986,2,249,21
5986,0,249,21
34621,2,249,21
21943,2,249,21
23926,2,165,21
20107,2,165,21
18630,2,165,21
23926,2,165,21
13253,2,165,21
23926,2,165,21
5611,2,165,21
23926,2,165,21
15588,2,165,21
13330,0,165,21
1927,16,165,21
3887,2,165,21
9572,2,165,21
23926,2,165,21
3656,2,165,21
21541,2,165,21
23926,20,165,21
21541,3,165,21
23926,2,165,21
2848,2,165,21
9572,2,165,21
20107,2,165,21
23692,2,165,21
15616,2,165,21
8021,2,165,21
9657,2,165,21
2278,14,165,21
9657,2,165,21
11842,2,165,21
17491,22,165,21
10697,12,165,21
4948,2,165,21
1813,2,165,21
15633,2,165,21
4948,29,165,21
549,22,165,21
11842,2,165,21
4948,2,165,21
2278,2,165,21
10697,9,165,21
36421,2,165,21
27203,2,165,21
9657,24,165,21
4948,2,165,21
9657,2,165,21
10697,2,165,21
2278,8,165,21
18082,2,165,21
8585,2,165,21
11842,2,165,21
4948,2,165,21
2278,20,165,21
35464,2,165,21
10697,2,165,21
8585,2,165,21
8585,2,165,21
9657,23,165,21
9657,2,165,21
10697,2,165,21
4948,2,165,21
404,2,165,21
24264,2,165,21
9657,2,165,21
11842,2,165,21
17491,2,165,21
9657,25,165,21
10697,11,165,21
24264,10,165,21
10697,2,165,21
11153,4,277,1
14028,2,165,21
4074,2,165,21
6072,2,165,21
17828,2,165,21
21928,2,165,21
7662,0,165,21
20439,2,165,21
7029,2,165,21
36276,2,165,21
1030,19,165,21
17828,10,165,21
7662,2,165,21
36276,0,165,21
1030,20,165,21
20439,22,165,21
24316,2,165,21
20324,2,165,21
36276,23,165,21
18615,2,165,21
17828,2,165,21
17828,2,165,21
20439,2,165,21
1030,2,165,21
33190,2,165,21
36276,2,165,21
7029,2,165,21
20439,2,165,21
20439,2,165,21
17828,2,165,21
34002,2,165,21
36276,2,165,21
14028,2,165,21
28984,27,165,21
5650,2,165,21
4444,16,165,21
34308,24,165,21
37282,2,165,21
16400,2,165,21
37282,2,165,21
20795,2,165,21
28984,2,165,21
8251,2,165,21
28984,2,165,21
37282,3,165,21
37282,2,165,21
37282,2,165,21
15022,2,165,21
35808,2,165,21
27647,2,165,21
5650,2,165,21
18856,19,165,21
11764,3,165,21
22665,25,165,21
36884,2,165,21
30736,2,165,21
26607,8,165,21
19846,2,165,21
30736,2,165,21
22665,2,165,21
35562,2,165,21
36884,2,165,21
23408,10,165,21
21867,2,165,21
14219,2,165,21
14219,25,165,21
14219,2,165,21
22665,2,165,21
23991,4,165,21
12165,2,165,21
466,16,165,21
20779,2,165,21
12165,2,165,21
7151,2,165,21
8152,2,165,21
8152,25,165,21
36841,2,165,21
12771,2,165,21
31262,2,165,21
8152,2,165,21
8152,2,165,21
6383,2,165,21
22282,2,165,21
33234,27,165,21
22004,0,165,21
7777,2,165,21
29178,2,165,21
10149,2,165,21
7499,2,165,21
27969,2,165,21
22004,2,165,21
22004,2,165,21
22004,2,165,21
7499,2,165,21
33234,2,165,21
7499,3,165,21
22791,2,165,21
8016,2,165,21
22791,2,165,21
1469,16,165,21
33353,24,165,21
35590,2,165,21
1920,2,165,21
33353,2,165,21
35590,2,165,21
33353,22,165,21
19872,2,165,21
19872,2,165,21
946,2,165,21
33619,2,165,21
39174,2,165,21
3595,29,165,21
3595,2,165,21
10032,2,165,21
39174,2,165,21
33619,0,165,21
1895,20,165,21
31370,2,165,21
15955,3,165,21
10032,10,165,21
1345,2,165,21
3595,2,165,21
1345,2,165,21
1132,2,165,21
39174,2,165,21
10032,2,165,21
14622,2,165,21
